"graph","embedder","pk_ratio","name"
"input_data/geometric_graphs/graph_sample_24","spring",0.877412698412698,"random geometric"
"input_data/geometric_graphs/graph_sample_22","spring",0.935976190476191,"random geometric"
"input_data/geometric_graphs/graph_sample_46","spring",0.976109491415614,"random geometric"
"input_data/geometric_graphs/graph_sample_13","spring",0.854523809523809,"random geometric"
"input_data/geometric_graphs/graph_sample_49","spring",0.858674603174603,"random geometric"
"input_data/geometric_graphs/graph_sample_0","spring",0.896603174603175,"random geometric"
"input_data/geometric_graphs/graph_sample_5","spring",0.919144800777454,"random geometric"
"input_data/geometric_graphs/graph_sample_8","spring",0.977976190476191,"random geometric"
"input_data/geometric_graphs/graph_sample_12","spring",0.96468253968254,"random geometric"
"input_data/geometric_graphs/graph_sample_2","spring",0.85947619047619,"random geometric"
"input_data/geometric_graphs/graph_sample_31","spring",0.959920634920635,"random geometric"
"input_data/geometric_graphs/graph_sample_23","spring",0.866111111111111,"random geometric"
"input_data/geometric_graphs/graph_sample_16","spring",0.811443148688047,"random geometric"
"input_data/geometric_graphs/graph_sample_29","spring",0.966619047619048,"random geometric"
"input_data/geometric_graphs/graph_sample_44","spring",0.912119047619048,"random geometric"
"input_data/geometric_graphs/graph_sample_43","spring",0.851063492063492,"random geometric"
"input_data/geometric_graphs/graph_sample_38","spring",0.880277777777778,"random geometric"
"input_data/geometric_graphs/graph_sample_14","spring",0.964075153871072,"random geometric"
"input_data/geometric_graphs/graph_sample_26","spring",0.80068253968254,"random geometric"
"input_data/geometric_graphs/graph_sample_35","spring",0.917730158730159,"random geometric"
"input_data/geometric_graphs/graph_sample_39","spring",0.825857142857143,"random geometric"
"input_data/geometric_graphs/graph_sample_37","spring",0.807031746031746,"random geometric"
"input_data/geometric_graphs/graph_sample_32","spring",0.862333333333333,"random geometric"
"input_data/geometric_graphs/graph_sample_19","spring",0.878873015873016,"random geometric"
"input_data/geometric_graphs/graph_sample_20","spring",0.914984126984127,"random geometric"
"input_data/geometric_graphs/graph_sample_47","spring",0.907047619047619,"random geometric"
"input_data/geometric_graphs/graph_sample_42","spring",0.95621153223194,"random geometric"
"input_data/geometric_graphs/graph_sample_28","spring",0.946460317460318,"random geometric"
"input_data/geometric_graphs/graph_sample_34","spring",0.927214285714286,"random geometric"
"input_data/geometric_graphs/graph_sample_27","spring",0.93181746031746,"random geometric"
"input_data/geometric_graphs/graph_sample_48","spring",0.9045,"random geometric"
"input_data/geometric_graphs/graph_sample_36","spring",0.848445092322643,"random geometric"
"input_data/geometric_graphs/graph_sample_4","spring",0.831611111111111,"random geometric"
"input_data/geometric_graphs/graph_sample_45","spring",0.883095238095238,"random geometric"
"input_data/geometric_graphs/graph_sample_17","spring",0.980063492063492,"random geometric"
"input_data/geometric_graphs/graph_sample_41","spring",0.943269841269841,"random geometric"
"input_data/geometric_graphs/graph_sample_1","spring",0.944984126984127,"random geometric"
"input_data/geometric_graphs/graph_sample_30","spring",0.86435860058309,"random geometric"
"input_data/geometric_graphs/graph_sample_10","spring",0.90652380952381,"random geometric"
"input_data/geometric_graphs/graph_sample_21","spring",0.912246031746032,"random geometric"
"input_data/geometric_graphs/graph_sample_6","spring",0.972206349206349,"random geometric"
"input_data/geometric_graphs/graph_sample_40","spring",0.946952380952381,"random geometric"
"input_data/geometric_graphs/graph_sample_11","spring",0.912414965986395,"random geometric"
"input_data/geometric_graphs/graph_sample_15","spring",0.913047619047619,"random geometric"
"input_data/geometric_graphs/graph_sample_9","spring",0.86231746031746,"random geometric"
"input_data/geometric_graphs/graph_sample_3","spring",0.858920634920635,"random geometric"
"input_data/geometric_graphs/graph_sample_33","spring",0.966396825396825,"random geometric"
"input_data/geometric_graphs/graph_sample_7","node2vec",0.172952380952381,"random geometric"
"input_data/geometric_graphs/graph_sample_18","node2vec",0.123650793650794,"random geometric"
"input_data/geometric_graphs/graph_sample_25","node2vec",0.152071428571429,"random geometric"
"input_data/geometric_graphs/graph_sample_24","node2vec",0.128412698412698,"random geometric"
"input_data/geometric_graphs/graph_sample_22","node2vec",0.140539682539683,"random geometric"
"input_data/geometric_graphs/graph_sample_13","node2vec",0.11602380952381,"random geometric"
"input_data/geometric_graphs/graph_sample_46","node2vec",0.16698250728863,"random geometric"
"input_data/geometric_graphs/graph_sample_49","node2vec",0.132761904761905,"random geometric"
"input_data/geometric_graphs/graph_sample_0","node2vec",0.154888888888889,"random geometric"
"input_data/geometric_graphs/graph_sample_5","node2vec",0.181843213475867,"random geometric"
"input_data/geometric_graphs/graph_sample_8","node2vec",0.148460317460317,"random geometric"
"input_data/geometric_graphs/graph_sample_12","node2vec",0.134642857142857,"random geometric"
"input_data/geometric_graphs/graph_sample_23","node2vec",0.137079365079365,"random geometric"
"input_data/geometric_graphs/graph_sample_2","node2vec",0.132055555555556,"random geometric"
"input_data/geometric_graphs/graph_sample_31","node2vec",0.157674603174603,"random geometric"
"input_data/geometric_graphs/graph_sample_16","node2vec",0.1511175898931,"random geometric"
"input_data/geometric_graphs/graph_sample_44","node2vec",0.145,"random geometric"
"input_data/geometric_graphs/graph_sample_43","node2vec",0.164690476190476,"random geometric"
"input_data/geometric_graphs/graph_sample_29","node2vec",0.163404761904762,"random geometric"
"input_data/geometric_graphs/graph_sample_38","node2vec",0.122055555555556,"random geometric"
"input_data/geometric_graphs/graph_sample_14","node2vec",0.140184645286686,"random geometric"
"input_data/geometric_graphs/graph_sample_26","node2vec",0.164293650793651,"random geometric"
"input_data/geometric_graphs/graph_sample_35","node2vec",0.128619047619048,"random geometric"
"input_data/geometric_graphs/graph_sample_19","node2vec",0.180968253968254,"random geometric"
"input_data/geometric_graphs/graph_sample_39","node2vec",0.156896825396825,"random geometric"
"input_data/geometric_graphs/graph_sample_32","node2vec",0.165214285714286,"random geometric"
"input_data/geometric_graphs/graph_sample_37","node2vec",0.12352380952381,"random geometric"
"input_data/geometric_graphs/graph_sample_47","node2vec",0.123174603174603,"random geometric"
"input_data/geometric_graphs/graph_sample_20","node2vec",0.0836666666666667,"random geometric"
"input_data/geometric_graphs/graph_sample_28","node2vec",0.154380952380952,"random geometric"
"input_data/geometric_graphs/graph_sample_42","node2vec",0.176214771622935,"random geometric"
"input_data/geometric_graphs/graph_sample_34","node2vec",0.126626984126984,"random geometric"
"input_data/geometric_graphs/graph_sample_36","node2vec",0.149092970521542,"random geometric"
"input_data/geometric_graphs/graph_sample_27","node2vec",0.128738095238095,"random geometric"
"input_data/geometric_graphs/graph_sample_48","node2vec",0.188888888888889,"random geometric"
"input_data/geometric_graphs/graph_sample_4","node2vec",0.139452380952381,"random geometric"
"input_data/geometric_graphs/graph_sample_45","node2vec",0.105333333333333,"random geometric"
"input_data/geometric_graphs/graph_sample_17","node2vec",0.14,"random geometric"
"input_data/geometric_graphs/graph_sample_41","node2vec",0.171388888888889,"random geometric"
"input_data/geometric_graphs/graph_sample_1","node2vec",0.130396825396825,"random geometric"
"input_data/geometric_graphs/graph_sample_21","node2vec",0.133460317460317,"random geometric"
"input_data/geometric_graphs/graph_sample_30","node2vec",0.194889860706187,"random geometric"
"input_data/geometric_graphs/graph_sample_10","node2vec",0.153531746031746,"random geometric"
"input_data/geometric_graphs/graph_sample_6","node2vec",0.110928571428571,"random geometric"
"input_data/geometric_graphs/graph_sample_40","node2vec",0.092,"random geometric"
"input_data/geometric_graphs/graph_sample_11","node2vec",0.149433106575964,"random geometric"
"input_data/geometric_graphs/graph_sample_15","node2vec",0.140238095238095,"random geometric"
"input_data/geometric_graphs/graph_sample_9","node2vec",0.121261904761905,"random geometric"
"input_data/geometric_graphs/graph_sample_3","node2vec",0.142,"random geometric"
"input_data/geometric_graphs/graph_sample_33","node2vec",0.105666666666667,"random geometric"
"input_data/geometric_graphs/graph_sample_7","struc2vec",0.442912698412698,"random geometric"
"input_data/geometric_graphs/graph_sample_18","struc2vec",0.597071428571429,"random geometric"
"input_data/geometric_graphs/graph_sample_25","struc2vec",0.49218253968254,"random geometric"
"input_data/geometric_graphs/graph_sample_24","struc2vec",0.473063492063492,"random geometric"
"input_data/geometric_graphs/graph_sample_13","struc2vec",0.26202380952381,"random geometric"
"input_data/geometric_graphs/graph_sample_46","struc2vec",0.359774862325883,"random geometric"
"input_data/geometric_graphs/graph_sample_22","struc2vec",0.429746031746032,"random geometric"
"input_data/geometric_graphs/graph_sample_0","struc2vec",0.273952380952381,"random geometric"
"input_data/geometric_graphs/graph_sample_49","struc2vec",0.426285714285714,"random geometric"
"input_data/geometric_graphs/graph_sample_5","struc2vec",0.503012633624879,"random geometric"
"input_data/geometric_graphs/graph_sample_8","struc2vec",0.378484126984127,"random geometric"
"input_data/geometric_graphs/graph_sample_23","struc2vec",0.426722222222222,"random geometric"
"input_data/geometric_graphs/graph_sample_12","struc2vec",0.282325396825397,"random geometric"
"input_data/geometric_graphs/graph_sample_2","struc2vec",0.389015873015873,"random geometric"
"input_data/geometric_graphs/graph_sample_31","struc2vec",0.495285714285714,"random geometric"
"input_data/geometric_graphs/graph_sample_16","struc2vec",0.386645610625202,"random geometric"
"input_data/geometric_graphs/graph_sample_44","struc2vec",0.486730158730159,"random geometric"
"input_data/geometric_graphs/graph_sample_43","struc2vec",0.46234126984127,"random geometric"
"input_data/geometric_graphs/graph_sample_29","struc2vec",0.534968253968254,"random geometric"
"input_data/geometric_graphs/graph_sample_26","struc2vec",0.42784126984127,"random geometric"
"input_data/geometric_graphs/graph_sample_38","struc2vec",0.486849206349206,"random geometric"
"input_data/geometric_graphs/graph_sample_14","struc2vec",0.350704567541302,"random geometric"
"input_data/geometric_graphs/graph_sample_35","struc2vec",0.388436507936508,"random geometric"
"input_data/geometric_graphs/graph_sample_39","struc2vec",0.345801587301587,"random geometric"
"input_data/geometric_graphs/graph_sample_32","struc2vec",0.414325396825397,"random geometric"
"input_data/geometric_graphs/graph_sample_19","struc2vec",0.442071428571429,"random geometric"
"input_data/geometric_graphs/graph_sample_37","struc2vec",0.430698412698413,"random geometric"
"input_data/geometric_graphs/graph_sample_20","struc2vec",0.451396825396825,"random geometric"
"input_data/geometric_graphs/graph_sample_47","struc2vec",0.378222222222222,"random geometric"
"input_data/geometric_graphs/graph_sample_28","struc2vec",0.388904761904762,"random geometric"
"input_data/geometric_graphs/graph_sample_42","struc2vec",0.510228377065112,"random geometric"
"input_data/geometric_graphs/graph_sample_27","struc2vec",0.441190476190476,"random geometric"
"input_data/geometric_graphs/graph_sample_34","struc2vec",0.411547619047619,"random geometric"
"input_data/geometric_graphs/graph_sample_36","struc2vec",0.333357628765792,"random geometric"
"input_data/geometric_graphs/graph_sample_48","struc2vec",0.479238095238095,"random geometric"
"input_data/geometric_graphs/graph_sample_4","struc2vec",0.524642857142857,"random geometric"
"input_data/geometric_graphs/graph_sample_17","struc2vec",0.529896825396825,"random geometric"
"input_data/geometric_graphs/graph_sample_45","struc2vec",0.481071428571429,"random geometric"
"input_data/geometric_graphs/graph_sample_41","struc2vec",0.417626984126984,"random geometric"
"input_data/geometric_graphs/graph_sample_21","struc2vec",0.497706349206349,"random geometric"
"input_data/geometric_graphs/graph_sample_1","struc2vec",0.501087301587302,"random geometric"
"input_data/geometric_graphs/graph_sample_10","struc2vec",0.486833333333333,"random geometric"
"input_data/geometric_graphs/graph_sample_30","struc2vec",0.38495302883058,"random geometric"
"input_data/geometric_graphs/graph_sample_6","struc2vec",0.493468253968254,"random geometric"
"input_data/geometric_graphs/graph_sample_11","struc2vec",0.480231616456106,"random geometric"
"input_data/geometric_graphs/graph_sample_40","struc2vec",0.466126984126984,"random geometric"
"input_data/geometric_graphs/graph_sample_15","struc2vec",0.608571428571429,"random geometric"
"input_data/geometric_graphs/graph_sample_33","struc2vec",0.56484126984127,"random geometric"
"input_data/geometric_graphs/graph_sample_3","struc2vec",0.461674603174603,"random geometric"
"input_data/geometric_graphs/graph_sample_9","struc2vec",0.492023809523809,"random geometric"
"input_data/geometric_graphs/graph_sample_18","verse",0.980063492063492,"random geometric"
"input_data/geometric_graphs/graph_sample_7","verse",0.971674603174603,"random geometric"
"input_data/geometric_graphs/graph_sample_25","verse",0.96047619047619,"random geometric"
"input_data/geometric_graphs/graph_sample_24","verse",0.935103174603175,"random geometric"
"input_data/geometric_graphs/graph_sample_22","verse",0.975444444444445,"random geometric"
"input_data/geometric_graphs/graph_sample_13","verse",0.973507936507936,"random geometric"
"input_data/geometric_graphs/graph_sample_49","verse",0.979619047619048,"random geometric"
"input_data/geometric_graphs/graph_sample_0","verse",0.973507936507936,"random geometric"
"input_data/geometric_graphs/graph_sample_8","verse",0.977333333333333,"random geometric"
"input_data/geometric_graphs/graph_sample_12","verse",0.976515873015873,"random geometric"
"input_data/geometric_graphs/graph_sample_23","verse",0.950555555555556,"random geometric"
"input_data/geometric_graphs/graph_sample_2","verse",0.965111111111111,"random geometric"
"input_data/geometric_graphs/graph_sample_31","verse",0.989055555555555,"random geometric"
"input_data/geometric_graphs/graph_sample_44","verse",0.964928571428571,"random geometric"
"input_data/geometric_graphs/graph_sample_43","verse",0.983666666666667,"random geometric"
"input_data/geometric_graphs/graph_sample_29","verse",0.971277777777778,"random geometric"
"input_data/geometric_graphs/graph_sample_38","verse",0.963,"random geometric"
"input_data/geometric_graphs/graph_sample_26","verse",0.977198412698413,"random geometric"
"input_data/geometric_graphs/graph_sample_39","verse",0.980206349206349,"random geometric"
"input_data/geometric_graphs/graph_sample_35","verse",0.96947619047619,"random geometric"
"input_data/geometric_graphs/graph_sample_32","verse",0.959126984126984,"random geometric"
"input_data/geometric_graphs/graph_sample_19","verse",0.973809523809524,"random geometric"
"input_data/geometric_graphs/graph_sample_20","verse",0.980619047619048,"random geometric"
"input_data/geometric_graphs/graph_sample_37","verse",0.986,"random geometric"
"input_data/geometric_graphs/graph_sample_47","verse",0.97447619047619,"random geometric"
"input_data/geometric_graphs/graph_sample_28","verse",0.957738095238095,"random geometric"
"input_data/geometric_graphs/graph_sample_34","verse",0.963285714285714,"random geometric"
"input_data/geometric_graphs/graph_sample_27","verse",0.964984126984127,"random geometric"
"input_data/geometric_graphs/graph_sample_48","verse",0.954666666666667,"random geometric"
"input_data/geometric_graphs/graph_sample_45","verse",0.981563492063492,"random geometric"
"input_data/geometric_graphs/graph_sample_4","verse",0.967396825396825,"random geometric"
"input_data/geometric_graphs/graph_sample_17","verse",0.976206349206349,"random geometric"
"input_data/geometric_graphs/graph_sample_1","verse",0.977206349206349,"random geometric"
"input_data/geometric_graphs/graph_sample_41","verse",0.973309523809524,"random geometric"
"input_data/geometric_graphs/graph_sample_21","verse",0.970492063492063,"random geometric"
"input_data/geometric_graphs/graph_sample_10","verse",0.972674603174603,"random geometric"
"input_data/geometric_graphs/graph_sample_40","verse",0.981555555555556,"random geometric"
"input_data/geometric_graphs/graph_sample_6","verse",0.989563492063492,"random geometric"
"input_data/geometric_graphs/graph_sample_9","verse",0.986055555555556,"random geometric"
"input_data/geometric_graphs/graph_sample_3","verse",0.9685,"random geometric"
"input_data/geometric_graphs/graph_sample_15","verse",0.973095238095238,"random geometric"
"input_data/geometric_graphs/graph_sample_33","verse",0.9585,"random geometric"
"input_data/geometric_graphs/graph_sample_7","spring",0.925309301809302,"random geometric"
"input_data/geometric_graphs/graph_sample_18","spring",0.948118326118326,"random geometric"
"input_data/geometric_graphs/graph_sample_25","spring",0.881107781107781,"random geometric"
"input_data/geometric_graphs/graph_sample_24","spring",0.866158619158619,"random geometric"
"input_data/geometric_graphs/graph_sample_13","spring",0.852705627705628,"random geometric"
"input_data/geometric_graphs/graph_sample_22","spring",0.931104395604396,"random geometric"
"input_data/geometric_graphs/graph_sample_49","spring",0.851785908535909,"random geometric"
"input_data/geometric_graphs/graph_sample_46","spring",0.975274612009306,"random geometric"
"input_data/geometric_graphs/graph_sample_0","spring",0.896784992784993,"random geometric"
"input_data/geometric_graphs/graph_sample_5","spring",0.909354675936309,"random geometric"
"input_data/geometric_graphs/graph_sample_12","spring",0.96468253968254,"random geometric"
"input_data/geometric_graphs/graph_sample_8","spring",0.967165001665002,"random geometric"
"input_data/geometric_graphs/graph_sample_2","spring",0.859658008658009,"random geometric"
"input_data/geometric_graphs/graph_sample_23","spring",0.866269619269619,"random geometric"
"input_data/geometric_graphs/graph_sample_16","spring",0.801241785425459,"random geometric"
"input_data/geometric_graphs/graph_sample_31","spring",0.943462759462759,"random geometric"
"input_data/geometric_graphs/graph_sample_43","spring",0.843698190698191,"random geometric"
"input_data/geometric_graphs/graph_sample_44","spring",0.910967532467532,"random geometric"
"input_data/geometric_graphs/graph_sample_38","spring",0.876239022415493,"random geometric"
"input_data/geometric_graphs/graph_sample_29","spring",0.958712620712621,"random geometric"
"input_data/geometric_graphs/graph_sample_26","spring",0.796661893661894,"random geometric"
"input_data/geometric_graphs/graph_sample_14","spring",0.962374473598963,"random geometric"
"input_data/geometric_graphs/graph_sample_35","spring",0.908532023532023,"random geometric"
"input_data/geometric_graphs/graph_sample_39","spring",0.820076257076257,"random geometric"
"input_data/geometric_graphs/graph_sample_32","spring",0.859545454545455,"random geometric"
"input_data/geometric_graphs/graph_sample_19","spring",0.875777777777778,"random geometric"
"input_data/geometric_graphs/graph_sample_37","spring",0.800233877233877,"random geometric"
"input_data/geometric_graphs/graph_sample_20","spring",0.904947247197247,"random geometric"
"input_data/geometric_graphs/graph_sample_47","spring",0.900418248418248,"random geometric"
"input_data/geometric_graphs/graph_sample_28","spring",0.938670107670108,"random geometric"
"input_data/geometric_graphs/graph_sample_42","spring",0.947037712854039,"random geometric"
"input_data/geometric_graphs/graph_sample_34","spring",0.915554612054612,"random geometric"
"input_data/geometric_graphs/graph_sample_27","spring",0.929999278499278,"random geometric"
"input_data/geometric_graphs/graph_sample_36","spring",0.846713490591042,"random geometric"
"input_data/geometric_graphs/graph_sample_48","spring",0.902104395604395,"random geometric"
"input_data/geometric_graphs/graph_sample_4","spring",0.82870202020202,"random geometric"
"input_data/geometric_graphs/graph_sample_45","spring",0.879943722943723,"random geometric"
"input_data/geometric_graphs/graph_sample_17","spring",0.966569985569986,"random geometric"
"input_data/geometric_graphs/graph_sample_41","spring",0.943269841269841,"random geometric"
"input_data/geometric_graphs/graph_sample_1","spring",0.938767676767677,"random geometric"
"input_data/geometric_graphs/graph_sample_21","spring",0.905943001443001,"random geometric"
"input_data/geometric_graphs/graph_sample_10","spring",0.902936396936397,"random geometric"
"input_data/geometric_graphs/graph_sample_30","spring",0.863314406681754,"random geometric"
"input_data/geometric_graphs/graph_sample_6","spring",0.965236652236652,"random geometric"
"input_data/geometric_graphs/graph_sample_40","spring",0.930898101898102,"random geometric"
"input_data/geometric_graphs/graph_sample_11","spring",0.89995191882947,"random geometric"
"input_data/geometric_graphs/graph_sample_9","spring",0.857438672438672,"random geometric"
"input_data/geometric_graphs/graph_sample_15","spring",0.905387945387945,"random geometric"
"input_data/geometric_graphs/graph_sample_3","spring",0.854079143079143,"random geometric"
"input_data/geometric_graphs/graph_sample_33","spring",0.964760461760462,"random geometric"
"input_data/geometric_graphs/graph_sample_7","node2vec",0.173490842490842,"random geometric"
"input_data/geometric_graphs/graph_sample_18","node2vec",0.126222222222222,"random geometric"
"input_data/geometric_graphs/graph_sample_25","node2vec",0.152071428571429,"random geometric"
"input_data/geometric_graphs/graph_sample_24","node2vec",0.128412698412698,"random geometric"
"input_data/geometric_graphs/graph_sample_13","node2vec",0.11602380952381,"random geometric"
"input_data/geometric_graphs/graph_sample_22","node2vec",0.140539682539683,"random geometric"
"input_data/geometric_graphs/graph_sample_46","node2vec",0.170043731778426,"random geometric"
"input_data/geometric_graphs/graph_sample_49","node2vec",0.132761904761905,"random geometric"
"input_data/geometric_graphs/graph_sample_0","node2vec",0.155979797979798,"random geometric"
"input_data/geometric_graphs/graph_sample_5","node2vec",0.186014892137341,"random geometric"
"input_data/geometric_graphs/graph_sample_8","node2vec",0.14858152958153,"random geometric"
"input_data/geometric_graphs/graph_sample_12","node2vec",0.134642857142857,"random geometric"
"input_data/geometric_graphs/graph_sample_23","node2vec",0.137079365079365,"random geometric"
"input_data/geometric_graphs/graph_sample_2","node2vec",0.132055555555556,"random geometric"
"input_data/geometric_graphs/graph_sample_31","node2vec",0.162492784992785,"random geometric"
"input_data/geometric_graphs/graph_sample_16","node2vec",0.151647672055835,"random geometric"
"input_data/geometric_graphs/graph_sample_44","node2vec",0.146090909090909,"random geometric"
"input_data/geometric_graphs/graph_sample_43","node2vec",0.16602380952381,"random geometric"
"input_data/geometric_graphs/graph_sample_29","node2vec",0.163404761904762,"random geometric"
"input_data/geometric_graphs/graph_sample_38","node2vec",0.122055555555556,"random geometric"
"input_data/geometric_graphs/graph_sample_14","node2vec",0.140184645286686,"random geometric"
"input_data/geometric_graphs/graph_sample_26","node2vec",0.164293650793651,"random geometric"
"input_data/geometric_graphs/graph_sample_35","node2vec",0.128255411255411,"random geometric"
"input_data/geometric_graphs/graph_sample_39","node2vec",0.158351370851371,"random geometric"
"input_data/geometric_graphs/graph_sample_32","node2vec",0.163880952380952,"random geometric"
"input_data/geometric_graphs/graph_sample_37","node2vec",0.12352380952381,"random geometric"
"input_data/geometric_graphs/graph_sample_19","node2vec",0.180968253968254,"random geometric"
"input_data/geometric_graphs/graph_sample_20","node2vec",0.0836666666666667,"random geometric"
"input_data/geometric_graphs/graph_sample_28","node2vec",0.152744588744589,"random geometric"
"input_data/geometric_graphs/graph_sample_47","node2vec",0.124713064713065,"random geometric"
"input_data/geometric_graphs/graph_sample_42","node2vec",0.176214771622935,"random geometric"
"input_data/geometric_graphs/graph_sample_34","node2vec",0.129484126984127,"random geometric"
"input_data/geometric_graphs/graph_sample_36","node2vec",0.146310039167182,"random geometric"
"input_data/geometric_graphs/graph_sample_27","node2vec",0.128738095238095,"random geometric"
"input_data/geometric_graphs/graph_sample_48","node2vec",0.188888888888889,"random geometric"
"input_data/geometric_graphs/graph_sample_4","node2vec",0.139452380952381,"random geometric"
"input_data/geometric_graphs/graph_sample_17","node2vec",0.14,"random geometric"
"input_data/geometric_graphs/graph_sample_45","node2vec",0.123190476190476,"random geometric"
"input_data/geometric_graphs/graph_sample_41","node2vec",0.171388888888889,"random geometric"
"input_data/geometric_graphs/graph_sample_1","node2vec",0.130396825396825,"random geometric"
"input_data/geometric_graphs/graph_sample_21","node2vec",0.133460317460317,"random geometric"
"input_data/geometric_graphs/graph_sample_10","node2vec",0.153531746031746,"random geometric"
"input_data/geometric_graphs/graph_sample_30","node2vec",0.194889860706187,"random geometric"
"input_data/geometric_graphs/graph_sample_6","node2vec",0.110928571428571,"random geometric"
"input_data/geometric_graphs/graph_sample_40","node2vec",0.101237096237096,"random geometric"
"input_data/geometric_graphs/graph_sample_11","node2vec",0.148405562691277,"random geometric"
"input_data/geometric_graphs/graph_sample_15","node2vec",0.140238095238095,"random geometric"
"input_data/geometric_graphs/graph_sample_33","node2vec",0.107205128205128,"random geometric"
"input_data/geometric_graphs/graph_sample_3","node2vec",0.142,"random geometric"
"input_data/geometric_graphs/graph_sample_9","node2vec",0.124595238095238,"random geometric"
"input_data/geometric_graphs/graph_sample_7","struc2vec",0.435234376734377,"random geometric"
"input_data/geometric_graphs/graph_sample_18","struc2vec",0.576409423909424,"random geometric"
"input_data/geometric_graphs/graph_sample_25","struc2vec",0.466694361194361,"random geometric"
"input_data/geometric_graphs/graph_sample_24","struc2vec",0.451403818403818,"random geometric"
"input_data/geometric_graphs/graph_sample_13","struc2vec",0.261660173160173,"random geometric"
"input_data/geometric_graphs/graph_sample_22","struc2vec",0.413149295149295,"random geometric"
"input_data/geometric_graphs/graph_sample_46","struc2vec",0.349482773462365,"random geometric"
"input_data/geometric_graphs/graph_sample_49","struc2vec",0.41874666999667,"random geometric"
"input_data/geometric_graphs/graph_sample_0","struc2vec",0.273406926406926,"random geometric"
"input_data/geometric_graphs/graph_sample_5","struc2vec",0.488344303755468,"random geometric"
"input_data/geometric_graphs/graph_sample_8","struc2vec",0.378519092019092,"random geometric"
"input_data/geometric_graphs/graph_sample_12","struc2vec",0.281234487734488,"random geometric"
"input_data/geometric_graphs/graph_sample_23","struc2vec",0.421106837606838,"random geometric"
"input_data/geometric_graphs/graph_sample_2","struc2vec",0.388106782106782,"random geometric"
"input_data/geometric_graphs/graph_sample_44","struc2vec",0.477154401154401,"random geometric"
"input_data/geometric_graphs/graph_sample_31","struc2vec",0.459983824998531,"random geometric"
"input_data/geometric_graphs/graph_sample_16","struc2vec",0.372606588422915,"random geometric"
"input_data/geometric_graphs/graph_sample_43","struc2vec",0.453499444999445,"random geometric"
"input_data/geometric_graphs/graph_sample_29","struc2vec",0.523636918636919,"random geometric"
"input_data/geometric_graphs/graph_sample_38","struc2vec",0.463495746083981,"random geometric"
"input_data/geometric_graphs/graph_sample_14","struc2vec",0.341285415265007,"random geometric"
"input_data/geometric_graphs/graph_sample_35","struc2vec",0.380182428682429,"random geometric"
"input_data/geometric_graphs/graph_sample_39","struc2vec",0.333957764457764,"random geometric"
"input_data/geometric_graphs/graph_sample_26","struc2vec",0.413547230547231,"random geometric"
"input_data/geometric_graphs/graph_sample_32","struc2vec",0.411288100788101,"random geometric"
"input_data/geometric_graphs/graph_sample_20","struc2vec",0.427344128094128,"random geometric"
"input_data/geometric_graphs/graph_sample_37","struc2vec",0.430288489288489,"random geometric"
"input_data/geometric_graphs/graph_sample_19","struc2vec",0.433114718614719,"random geometric"
"input_data/geometric_graphs/graph_sample_47","struc2vec",0.374476301476302,"random geometric"
"input_data/geometric_graphs/graph_sample_28","struc2vec",0.380628038628039,"random geometric"
"input_data/geometric_graphs/graph_sample_42","struc2vec",0.492370384717324,"random geometric"
"input_data/geometric_graphs/graph_sample_34","struc2vec",0.402881285381285,"random geometric"
"input_data/geometric_graphs/graph_sample_27","struc2vec",0.431232434232434,"random geometric"
"input_data/geometric_graphs/graph_sample_36","struc2vec",0.328695624103787,"random geometric"
"input_data/geometric_graphs/graph_sample_48","struc2vec",0.479972693972694,"random geometric"
"input_data/geometric_graphs/graph_sample_4","struc2vec",0.519309523809524,"random geometric"
"input_data/geometric_graphs/graph_sample_45","struc2vec",0.471101731601732,"random geometric"
"input_data/geometric_graphs/graph_sample_17","struc2vec",0.495305083805084,"random geometric"
"input_data/geometric_graphs/graph_sample_41","struc2vec",0.415836774336774,"random geometric"
"input_data/geometric_graphs/graph_sample_1","struc2vec",0.476124989389695,"random geometric"
"input_data/geometric_graphs/graph_sample_21","struc2vec",0.482039682539683,"random geometric"
"input_data/geometric_graphs/graph_sample_10","struc2vec",0.472810689310689,"random geometric"
"input_data/geometric_graphs/graph_sample_30","struc2vec",0.377070435233701,"random geometric"
"input_data/geometric_graphs/graph_sample_6","struc2vec",0.483049256299256,"random geometric"
"input_data/geometric_graphs/graph_sample_11","struc2vec",0.467564011951767,"random geometric"
"input_data/geometric_graphs/graph_sample_40","struc2vec",0.431675546675547,"random geometric"
"input_data/geometric_graphs/graph_sample_9","struc2vec",0.487841991341991,"random geometric"
"input_data/geometric_graphs/graph_sample_15","struc2vec",0.605115134865135,"random geometric"
"input_data/geometric_graphs/graph_sample_3","struc2vec",0.46014146964147,"random geometric"
"input_data/geometric_graphs/graph_sample_33","struc2vec",0.559624486624487,"random geometric"
"input_data/geometric_graphs/graph_sample_18","verse",0.972667887667888,"random geometric"
"input_data/geometric_graphs/graph_sample_7","verse",0.964833111333111,"random geometric"
"input_data/geometric_graphs/graph_sample_25","verse",0.946671994671995,"random geometric"
"input_data/geometric_graphs/graph_sample_24","verse",0.925669608169608,"random geometric"
"input_data/geometric_graphs/graph_sample_22","verse",0.965987567987568,"random geometric"
"input_data/geometric_graphs/graph_sample_13","verse",0.973507936507936,"random geometric"
"input_data/geometric_graphs/graph_sample_49","verse",0.972019397269397,"random geometric"
