edgelist,group,embedder,similarity_metric,type,value
input_data/geometric_graphs/graph_sample_8,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.4658333333333334
input_data/geometric_graphs/graph_sample_0,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.4073226544622426
input_data/geometric_graphs/graph_sample_0,geometric_graphs,node2vec -e 10,None,time,3.0124499797821045
input_data/geometric_graphs/graph_sample_0,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.3926904761904762
input_data/geometric_graphs/graph_sample_9,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.5012658227848101
input_data/geometric_graphs/graph_sample_9,geometric_graphs,node2vec -e 10,None,time,3.2180063724517822
input_data/geometric_graphs/graph_sample_9,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.5284047619047619
input_data/geometric_graphs/graph_sample_46,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.5457746478873239
input_data/geometric_graphs/graph_sample_46,geometric_graphs,node2vec -e 10,None,time,3.1908440589904785
input_data/geometric_graphs/graph_sample_46,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.5551111111111111
input_data/geometric_graphs/graph_sample_22,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.4271457085828343
input_data/geometric_graphs/graph_sample_22,geometric_graphs,node2vec -e 10,None,time,3.060302257537842
input_data/geometric_graphs/graph_sample_22,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.4234761904761905
input_data/geometric_graphs/graph_sample_26,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.569377990430622
input_data/geometric_graphs/graph_sample_26,geometric_graphs,node2vec -e 10,None,time,3.058465003967285
input_data/geometric_graphs/graph_sample_26,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.5690714285714286
input_data/geometric_graphs/graph_sample_31,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.503731343283582
input_data/geometric_graphs/graph_sample_31,geometric_graphs,node2vec -e 10,None,time,3.0053226947784424
input_data/geometric_graphs/graph_sample_31,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.5801666666666666
input_data/geometric_graphs/graph_sample_17,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.5083798882681565
input_data/geometric_graphs/graph_sample_17,geometric_graphs,node2vec -e 10,None,time,3.3488731384277344
input_data/geometric_graphs/graph_sample_17,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.5394047619047619
input_data/geometric_graphs/graph_sample_44,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.4894736842105263
input_data/geometric_graphs/graph_sample_44,geometric_graphs,node2vec -e 10,None,time,3.098740339279175
input_data/geometric_graphs/graph_sample_44,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.5020476190476191
input_data/geometric_graphs/graph_sample_13,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.4703770197486535
input_data/geometric_graphs/graph_sample_13,geometric_graphs,node2vec -e 10,None,time,3.2084169387817383
input_data/geometric_graphs/graph_sample_13,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.4848492063492063
input_data/geometric_graphs/graph_sample_10,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.4160756501182033
input_data/geometric_graphs/graph_sample_10,geometric_graphs,node2vec -e 10,None,time,3.0543367862701416
input_data/geometric_graphs/graph_sample_10,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.4950714285714286
input_data/geometric_graphs/graph_sample_40,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.5110410094637223
input_data/geometric_graphs/graph_sample_40,geometric_graphs,node2vec -e 10,None,time,3.0670082569122314
input_data/geometric_graphs/graph_sample_40,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.5855714285714285
input_data/geometric_graphs/graph_sample_45,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.4797979797979797
input_data/geometric_graphs/graph_sample_45,geometric_graphs,node2vec -e 10,None,time,3.239504337310791
input_data/geometric_graphs/graph_sample_45,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.5037857142857143
input_data/geometric_graphs/graph_sample_39,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.4798206278026906
input_data/geometric_graphs/graph_sample_39,geometric_graphs,node2vec -e 10,None,time,2.968468189239502
input_data/geometric_graphs/graph_sample_39,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.4945555555555556
input_data/geometric_graphs/graph_sample_25,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.43001443001443
input_data/geometric_graphs/graph_sample_25,geometric_graphs,node2vec -e 10,None,time,3.158876419067383
input_data/geometric_graphs/graph_sample_25,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.419015873015873
input_data/geometric_graphs/graph_sample_23,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.5969387755102041
input_data/geometric_graphs/graph_sample_23,geometric_graphs,node2vec -e 10,None,time,2.946419239044189
input_data/geometric_graphs/graph_sample_23,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.6462380952380953
input_data/geometric_graphs/graph_sample_24,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.5285714285714287
input_data/geometric_graphs/graph_sample_24,geometric_graphs,node2vec -e 10,None,time,3.1984636783599854
input_data/geometric_graphs/graph_sample_24,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.5323253968253968
input_data/geometric_graphs/graph_sample_30,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.5862068965517242
input_data/geometric_graphs/graph_sample_30,geometric_graphs,node2vec -e 10,None,time,2.919019222259521
input_data/geometric_graphs/graph_sample_30,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.5798095238095238
input_data/geometric_graphs/graph_sample_21,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.4112903225806452
input_data/geometric_graphs/graph_sample_21,geometric_graphs,node2vec -e 10,None,time,3.5320699214935303
input_data/geometric_graphs/graph_sample_21,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.4664285714285714
input_data/geometric_graphs/graph_sample_6,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.4483775811209439
input_data/geometric_graphs/graph_sample_6,geometric_graphs,node2vec -e 10,None,time,3.0007646083831787
input_data/geometric_graphs/graph_sample_6,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.5080660835762877
input_data/geometric_graphs/graph_sample_3,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.5359116022099448
input_data/geometric_graphs/graph_sample_3,geometric_graphs,node2vec -e 10,None,time,3.2017409801483154
input_data/geometric_graphs/graph_sample_3,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.5335952380952381
input_data/geometric_graphs/graph_sample_34,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.4172661870503597
input_data/geometric_graphs/graph_sample_34,geometric_graphs,node2vec -e 10,None,time,3.484546184539795
input_data/geometric_graphs/graph_sample_34,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.4872142857142856
input_data/geometric_graphs/graph_sample_27,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.468944099378882
input_data/geometric_graphs/graph_sample_27,geometric_graphs,node2vec -e 10,None,time,3.1963069438934326
input_data/geometric_graphs/graph_sample_27,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.4445714285714285
input_data/geometric_graphs/graph_sample_32,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.5442176870748299
input_data/geometric_graphs/graph_sample_32,geometric_graphs,node2vec -e 10,None,time,3.0988078117370605
input_data/geometric_graphs/graph_sample_32,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.5239761904761905
input_data/geometric_graphs/graph_sample_18,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.4493392070484581
input_data/geometric_graphs/graph_sample_18,geometric_graphs,node2vec -e 10,None,time,3.184516191482544
input_data/geometric_graphs/graph_sample_18,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.4237857142857142
input_data/geometric_graphs/graph_sample_42,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.4671916010498688
input_data/geometric_graphs/graph_sample_42,geometric_graphs,node2vec -e 10,None,time,3.3159048557281494
input_data/geometric_graphs/graph_sample_42,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.4783333333333333
input_data/geometric_graphs/graph_sample_41,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.4603580562659847
input_data/geometric_graphs/graph_sample_41,geometric_graphs,node2vec -e 10,None,time,3.306610345840454
input_data/geometric_graphs/graph_sample_41,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.4927113702623906
input_data/geometric_graphs/graph_sample_28,geometric_graphs,node2vec -e 10,EuclidianDistance,f_score,0.4269662921348315
input_data/geometric_graphs/graph_sample_28,geometric_graphs,node2vec -e 10,None,time,3.067474365234375
input_data/geometric_graphs/graph_sample_28,geometric_graphs,node2vec -e 10,EuclidianDistance,pk_ratio,0.4769679300291545
input_data/geometric_graphs/graph_sample_2,geometric_graphs,verse,EuclidianDistance,f_score,0.912442396313364
input_data/geometric_graphs/graph_sample_2,geometric_graphs,verse,None,time,5.590181112289429
input_data/geometric_graphs/graph_sample_2,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.964452380952381
input_data/geometric_graphs/graph_sample_15,geometric_graphs,verse,EuclidianDistance,f_score,0.9351351351351352
input_data/geometric_graphs/graph_sample_15,geometric_graphs,verse,None,time,4.869800567626953
input_data/geometric_graphs/graph_sample_15,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9811666666666666
input_data/geometric_graphs/graph_sample_49,geometric_graphs,verse,EuclidianDistance,f_score,0.9145496535796764
input_data/geometric_graphs/graph_sample_49,geometric_graphs,verse,None,time,5.042737722396851
input_data/geometric_graphs/graph_sample_49,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9731190476190476
input_data/geometric_graphs/graph_sample_36,geometric_graphs,verse,EuclidianDistance,f_score,0.9408740359897172
input_data/geometric_graphs/graph_sample_36,geometric_graphs,verse,None,time,5.239415884017944
input_data/geometric_graphs/graph_sample_36,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9636904761904762
input_data/geometric_graphs/graph_sample_4,geometric_graphs,verse,EuclidianDistance,f_score,0.9424657534246575
input_data/geometric_graphs/graph_sample_4,geometric_graphs,verse,None,time,5.069295644760132
input_data/geometric_graphs/graph_sample_4,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9764761904761904
input_data/geometric_graphs/graph_sample_1,geometric_graphs,verse,EuclidianDistance,f_score,0.9594272076372315
input_data/geometric_graphs/graph_sample_1,geometric_graphs,verse,None,time,5.169516801834106
input_data/geometric_graphs/graph_sample_1,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9751984126984128
input_data/geometric_graphs/graph_sample_19,geometric_graphs,verse,EuclidianDistance,f_score,0.9340369393139842
input_data/geometric_graphs/graph_sample_19,geometric_graphs,verse,None,time,4.918305397033691
input_data/geometric_graphs/graph_sample_19,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9684523809523812
input_data/geometric_graphs/graph_sample_35,geometric_graphs,verse,EuclidianDistance,f_score,0.949438202247191
input_data/geometric_graphs/graph_sample_35,geometric_graphs,verse,None,time,6.046828031539917
input_data/geometric_graphs/graph_sample_35,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9852380952380952
input_data/geometric_graphs/graph_sample_38,geometric_graphs,verse,EuclidianDistance,f_score,0.9470588235294116
input_data/geometric_graphs/graph_sample_38,geometric_graphs,verse,None,time,5.227666616439819
input_data/geometric_graphs/graph_sample_38,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9904761904761904
input_data/geometric_graphs/graph_sample_43,geometric_graphs,verse,EuclidianDistance,f_score,0.9495548961424332
input_data/geometric_graphs/graph_sample_43,geometric_graphs,verse,None,time,5.084813117980957
input_data/geometric_graphs/graph_sample_43,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9685714285714286
input_data/geometric_graphs/graph_sample_29,geometric_graphs,verse,EuclidianDistance,f_score,0.9375
input_data/geometric_graphs/graph_sample_29,geometric_graphs,verse,None,time,5.109947681427002
input_data/geometric_graphs/graph_sample_29,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9683430515063168
input_data/geometric_graphs/graph_sample_16,geometric_graphs,verse,EuclidianDistance,f_score,0.9272237196765498
input_data/geometric_graphs/graph_sample_16,geometric_graphs,verse,None,time,4.854883670806885
input_data/geometric_graphs/graph_sample_16,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9532619047619048
input_data/geometric_graphs/graph_sample_5,geometric_graphs,verse,EuclidianDistance,f_score,0.9168765743073048
input_data/geometric_graphs/graph_sample_5,geometric_graphs,verse,None,time,5.112049341201782
input_data/geometric_graphs/graph_sample_5,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.961175898931001
input_data/geometric_graphs/graph_sample_11,geometric_graphs,verse,EuclidianDistance,f_score,0.9285714285714284
input_data/geometric_graphs/graph_sample_11,geometric_graphs,verse,None,time,4.991364240646362
input_data/geometric_graphs/graph_sample_11,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9709523809523808
input_data/geometric_graphs/graph_sample_20,geometric_graphs,verse,EuclidianDistance,f_score,0.9394673123486684
input_data/geometric_graphs/graph_sample_20,geometric_graphs,verse,None,time,5.301956415176392
input_data/geometric_graphs/graph_sample_20,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9868333333333332
input_data/geometric_graphs/graph_sample_33,geometric_graphs,verse,EuclidianDistance,f_score,0.9643835616438357
input_data/geometric_graphs/graph_sample_33,geometric_graphs,verse,None,time,4.843446493148804
input_data/geometric_graphs/graph_sample_33,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9867857142857144
input_data/geometric_graphs/graph_sample_12,geometric_graphs,verse,EuclidianDistance,f_score,0.8914549653579678
input_data/geometric_graphs/graph_sample_12,geometric_graphs,verse,None,time,5.316566228866577
input_data/geometric_graphs/graph_sample_12,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9667857142857144
input_data/geometric_graphs/graph_sample_14,geometric_graphs,verse,EuclidianDistance,f_score,0.9748427672955976
input_data/geometric_graphs/graph_sample_14,geometric_graphs,verse,None,time,4.829789638519287
input_data/geometric_graphs/graph_sample_14,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9804761904761904
input_data/geometric_graphs/graph_sample_48,geometric_graphs,verse,EuclidianDistance,f_score,0.9356435643564358
input_data/geometric_graphs/graph_sample_48,geometric_graphs,verse,None,time,5.166844606399536
input_data/geometric_graphs/graph_sample_48,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9661190476190477
input_data/geometric_graphs/graph_sample_37,geometric_graphs,verse,EuclidianDistance,f_score,0.9343065693430658
input_data/geometric_graphs/graph_sample_37,geometric_graphs,verse,None,time,5.083015441894531
input_data/geometric_graphs/graph_sample_37,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9804421768707484
input_data/geometric_graphs/graph_sample_47,geometric_graphs,verse,EuclidianDistance,f_score,0.9504373177842566
input_data/geometric_graphs/graph_sample_47,geometric_graphs,verse,None,time,5.733075857162476
input_data/geometric_graphs/graph_sample_47,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9885714285714288
input_data/geometric_graphs/graph_sample_7,geometric_graphs,verse,EuclidianDistance,f_score,0.9226519337016575
input_data/geometric_graphs/graph_sample_7,geometric_graphs,verse,None,time,5.107439994812012
input_data/geometric_graphs/graph_sample_7,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9788095238095238
input_data/geometric_graphs/graph_sample_8,geometric_graphs,verse,EuclidianDistance,f_score,0.921875
input_data/geometric_graphs/graph_sample_8,geometric_graphs,verse,None,time,5.55060625076294
input_data/geometric_graphs/graph_sample_8,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9754761904761904
input_data/geometric_graphs/graph_sample_0,geometric_graphs,verse,EuclidianDistance,f_score,0.9387755102040816
input_data/geometric_graphs/graph_sample_0,geometric_graphs,verse,None,time,5.395090818405151
input_data/geometric_graphs/graph_sample_0,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.989642857142857
input_data/geometric_graphs/graph_sample_9,geometric_graphs,verse,EuclidianDistance,f_score,0.9217391304347828
input_data/geometric_graphs/graph_sample_9,geometric_graphs,verse,None,time,5.311602354049683
input_data/geometric_graphs/graph_sample_9,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9671428571428572
input_data/geometric_graphs/graph_sample_46,geometric_graphs,verse,EuclidianDistance,f_score,0.931868131868132
input_data/geometric_graphs/graph_sample_46,geometric_graphs,verse,None,time,5.257338285446167
input_data/geometric_graphs/graph_sample_46,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9852777777777776
input_data/geometric_graphs/graph_sample_22,geometric_graphs,verse,EuclidianDistance,f_score,0.9394673123486682
input_data/geometric_graphs/graph_sample_22,geometric_graphs,verse,None,time,5.323866605758667
input_data/geometric_graphs/graph_sample_22,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9867857142857144
input_data/geometric_graphs/graph_sample_26,geometric_graphs,verse,EuclidianDistance,f_score,0.9521410579345088
input_data/geometric_graphs/graph_sample_26,geometric_graphs,verse,None,time,5.364764213562012
input_data/geometric_graphs/graph_sample_26,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9813095238095236
input_data/geometric_graphs/graph_sample_31,geometric_graphs,verse,EuclidianDistance,f_score,0.914004914004914
input_data/geometric_graphs/graph_sample_31,geometric_graphs,verse,None,time,5.050243854522705
input_data/geometric_graphs/graph_sample_31,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9656428571428572
input_data/geometric_graphs/graph_sample_17,geometric_graphs,verse,EuclidianDistance,f_score,0.940217391304348
input_data/geometric_graphs/graph_sample_17,geometric_graphs,verse,None,time,5.460845708847046
input_data/geometric_graphs/graph_sample_17,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9856428571428572
input_data/geometric_graphs/graph_sample_44,geometric_graphs,verse,EuclidianDistance,f_score,0.9269521410579344
input_data/geometric_graphs/graph_sample_44,geometric_graphs,verse,None,time,5.627317428588867
input_data/geometric_graphs/graph_sample_44,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9867857142857144
input_data/geometric_graphs/graph_sample_13,geometric_graphs,verse,EuclidianDistance,f_score,0.9307875894988068
input_data/geometric_graphs/graph_sample_13,geometric_graphs,verse,None,time,5.221250772476196
input_data/geometric_graphs/graph_sample_13,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9911111111111112
input_data/geometric_graphs/graph_sample_10,geometric_graphs,verse,EuclidianDistance,f_score,0.9104477611940298
input_data/geometric_graphs/graph_sample_10,geometric_graphs,verse,None,time,4.9722747802734375
input_data/geometric_graphs/graph_sample_10,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9708095238095238
input_data/geometric_graphs/graph_sample_40,geometric_graphs,verse,EuclidianDistance,f_score,0.9111747851002864
input_data/geometric_graphs/graph_sample_40,geometric_graphs,verse,None,time,5.110026597976685
input_data/geometric_graphs/graph_sample_40,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9966666666666668
input_data/geometric_graphs/graph_sample_45,geometric_graphs,verse,EuclidianDistance,f_score,0.912621359223301
input_data/geometric_graphs/graph_sample_45,geometric_graphs,verse,None,time,5.375258684158325
input_data/geometric_graphs/graph_sample_45,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9739285714285714
input_data/geometric_graphs/graph_sample_39,geometric_graphs,verse,EuclidianDistance,f_score,0.9391727493917272
input_data/geometric_graphs/graph_sample_39,geometric_graphs,verse,None,time,5.408572435379028
input_data/geometric_graphs/graph_sample_39,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9766666666666668
input_data/geometric_graphs/graph_sample_25,geometric_graphs,verse,EuclidianDistance,f_score,0.9400921658986175
input_data/geometric_graphs/graph_sample_25,geometric_graphs,verse,None,time,5.370600938796997
input_data/geometric_graphs/graph_sample_25,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9697222222222224
input_data/geometric_graphs/graph_sample_23,geometric_graphs,verse,EuclidianDistance,f_score,0.923809523809524
input_data/geometric_graphs/graph_sample_23,geometric_graphs,verse,None,time,5.416408061981201
input_data/geometric_graphs/graph_sample_23,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9808333333333332
input_data/geometric_graphs/graph_sample_24,geometric_graphs,verse,EuclidianDistance,f_score,0.9411764705882352
input_data/geometric_graphs/graph_sample_24,geometric_graphs,verse,None,time,5.343036413192749
input_data/geometric_graphs/graph_sample_24,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9686190476190476
input_data/geometric_graphs/graph_sample_30,geometric_graphs,verse,EuclidianDistance,f_score,0.942528735632184
input_data/geometric_graphs/graph_sample_30,geometric_graphs,verse,None,time,5.066466331481934
input_data/geometric_graphs/graph_sample_30,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.990952380952381
input_data/geometric_graphs/graph_sample_21,geometric_graphs,verse,EuclidianDistance,f_score,0.888888888888889
input_data/geometric_graphs/graph_sample_21,geometric_graphs,verse,None,time,5.052823066711426
input_data/geometric_graphs/graph_sample_21,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9874285714285714
input_data/geometric_graphs/graph_sample_6,geometric_graphs,verse,EuclidianDistance,f_score,0.9470899470899472
input_data/geometric_graphs/graph_sample_6,geometric_graphs,verse,None,time,5.418384075164795
input_data/geometric_graphs/graph_sample_6,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9742954324586977
input_data/geometric_graphs/graph_sample_3,geometric_graphs,verse,EuclidianDistance,f_score,0.9054441260744984
input_data/geometric_graphs/graph_sample_3,geometric_graphs,verse,None,time,5.180980205535889
input_data/geometric_graphs/graph_sample_3,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9278571428571428
input_data/geometric_graphs/graph_sample_34,geometric_graphs,verse,EuclidianDistance,f_score,0.9095238095238096
input_data/geometric_graphs/graph_sample_34,geometric_graphs,verse,None,time,4.871352195739746
input_data/geometric_graphs/graph_sample_34,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9573095238095236
input_data/geometric_graphs/graph_sample_27,geometric_graphs,verse,EuclidianDistance,f_score,0.929440389294404
input_data/geometric_graphs/graph_sample_27,geometric_graphs,verse,None,time,5.209478139877319
input_data/geometric_graphs/graph_sample_27,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9902857142857142
input_data/geometric_graphs/graph_sample_32,geometric_graphs,verse,EuclidianDistance,f_score,0.9177718832891246
input_data/geometric_graphs/graph_sample_32,geometric_graphs,verse,None,time,4.95085072517395
input_data/geometric_graphs/graph_sample_32,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9516428571428572
input_data/geometric_graphs/graph_sample_18,geometric_graphs,verse,EuclidianDistance,f_score,0.9296482412060302
input_data/geometric_graphs/graph_sample_18,geometric_graphs,verse,None,time,5.102756977081299
input_data/geometric_graphs/graph_sample_18,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9883333333333332
input_data/geometric_graphs/graph_sample_42,geometric_graphs,verse,EuclidianDistance,f_score,0.926829268292683
input_data/geometric_graphs/graph_sample_42,geometric_graphs,verse,None,time,4.695469617843628
input_data/geometric_graphs/graph_sample_42,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9813095238095236
input_data/geometric_graphs/graph_sample_41,geometric_graphs,verse,EuclidianDistance,f_score,0.9301075268817204
input_data/geometric_graphs/graph_sample_41,geometric_graphs,verse,None,time,5.021690130233765
input_data/geometric_graphs/graph_sample_41,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9761904761904764
input_data/geometric_graphs/graph_sample_28,geometric_graphs,verse,EuclidianDistance,f_score,0.9336734693877552
input_data/geometric_graphs/graph_sample_28,geometric_graphs,verse,None,time,5.494117259979248
input_data/geometric_graphs/graph_sample_28,geometric_graphs,verse,EuclidianDistance,pk_ratio,0.9865160349854228
input_data/geometric_graphs/graph_sample_2,geometric_graphs,node2vec,EuclidianDistance,f_score,0.4091710758377425
input_data/geometric_graphs/graph_sample_2,geometric_graphs,node2vec,None,time,0.6298859119415283
input_data/geometric_graphs/graph_sample_2,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3942539682539682
input_data/geometric_graphs/graph_sample_15,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3869918699186991
input_data/geometric_graphs/graph_sample_15,geometric_graphs,node2vec,None,time,0.734630823135376
input_data/geometric_graphs/graph_sample_15,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3614047619047619
input_data/geometric_graphs/graph_sample_49,geometric_graphs,node2vec,EuclidianDistance,f_score,0.4277227722772277
input_data/geometric_graphs/graph_sample_49,geometric_graphs,node2vec,None,time,0.6873724460601807
input_data/geometric_graphs/graph_sample_49,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.4804603174603174
input_data/geometric_graphs/graph_sample_36,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3261648745519713
input_data/geometric_graphs/graph_sample_36,geometric_graphs,node2vec,None,time,0.716963529586792
input_data/geometric_graphs/graph_sample_36,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3040714285714286
input_data/geometric_graphs/graph_sample_4,geometric_graphs,node2vec,EuclidianDistance,f_score,0.391304347826087
input_data/geometric_graphs/graph_sample_4,geometric_graphs,node2vec,None,time,0.7036533355712891
input_data/geometric_graphs/graph_sample_4,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.4349761904761904
input_data/geometric_graphs/graph_sample_1,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3495440729483283
input_data/geometric_graphs/graph_sample_1,geometric_graphs,node2vec,None,time,0.6795330047607422
input_data/geometric_graphs/graph_sample_1,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3807460317460318
input_data/geometric_graphs/graph_sample_19,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3451327433628318
input_data/geometric_graphs/graph_sample_19,geometric_graphs,node2vec,None,time,0.5803000926971436
input_data/geometric_graphs/graph_sample_19,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.2883571428571428
input_data/geometric_graphs/graph_sample_35,geometric_graphs,node2vec,EuclidianDistance,f_score,0.4073394495412843
input_data/geometric_graphs/graph_sample_35,geometric_graphs,node2vec,None,time,0.6638412475585938
input_data/geometric_graphs/graph_sample_35,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.4099523809523809
input_data/geometric_graphs/graph_sample_38,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3767123287671233
input_data/geometric_graphs/graph_sample_38,geometric_graphs,node2vec,None,time,0.6197764873504639
input_data/geometric_graphs/graph_sample_38,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.381952380952381
input_data/geometric_graphs/graph_sample_43,geometric_graphs,node2vec,EuclidianDistance,f_score,0.3147540983606557
input_data/geometric_graphs/graph_sample_43,geometric_graphs,node2vec,None,time,0.6231300830841064
input_data/geometric_graphs/graph_sample_43,geometric_graphs,node2vec,EuclidianDistance,pk_ratio,0.3029523809523809
input_data/geometric_graphs/graph_sample_29,geometric_graphs,node2vec,EuclidianDistance,f_score,0.4644913627639155
input_data/geometric_graphs/graph_sample_29,geometric_graphs,node2vec,None,time,0.5461750030517578
